geoid,county,borough,borocode,tract,nta_code,nta_name,cd_name
36047080200,047,Brooklyn,3,080200,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047080400,047,Brooklyn,3,080400,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047080600,047,Brooklyn,3,080600,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047080800,047,Brooklyn,3,080800,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047081000,047,Brooklyn,3,081000,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047087401,047,Brooklyn,3,087401,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047087600,047,Brooklyn,3,087600,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047088001,047,Brooklyn,3,088001,BK0902,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation)
36047003000,047,Brooklyn,3,003000,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047003400,047,Brooklyn,3,003400,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047003600,047,Brooklyn,3,003600,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047003800,047,Brooklyn,3,003800,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047004400,047,Brooklyn,3,004400,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047004600,047,Brooklyn,3,004600,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047005000,047,Brooklyn,3,005000,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047005201,047,Brooklyn,3,005201,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047005202,047,Brooklyn,3,005202,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047005400,047,Brooklyn,3,005400,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047005601,047,Brooklyn,3,005601,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047005602,047,Brooklyn,3,005602,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047005800,047,Brooklyn,3,005800,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047006000,047,Brooklyn,3,006000,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047006200,047,Brooklyn,3,006200,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047006400,047,Brooklyn,3,006400,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047006600,047,Brooklyn,3,006600,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047006800,047,Brooklyn,3,006800,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047007000,047,Brooklyn,3,007000,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047012600,047,Brooklyn,3,012600,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047013000,047,Brooklyn,3,013000,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047013400,047,Brooklyn,3,013400,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047013600,047,Brooklyn,3,013600,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047013800,047,Brooklyn,3,013800,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047014200,047,Brooklyn,3,014200,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047015200,047,Brooklyn,3,015200,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047016000,047,Brooklyn,3,016000,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047016200,047,Brooklyn,3,016200,BK1001,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047012000,047,Brooklyn,3,012000,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047012801,047,Brooklyn,3,012801,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047013200,047,Brooklyn,3,013200,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047014000,047,Brooklyn,3,014000,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047014800,047,Brooklyn,3,014800,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047015000,047,Brooklyn,3,015000,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047016600,047,Brooklyn,3,016600,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047019400,047,Brooklyn,3,019400,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047019600,047,Brooklyn,3,019600,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047019800,047,Brooklyn,3,019800,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047020000,047,Brooklyn,3,020000,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047020200,047,Brooklyn,3,020200,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047020400,047,Brooklyn,3,020400,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047020600,047,Brooklyn,3,020600,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047020800,047,Brooklyn,3,020800,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047021000,047,Brooklyn,3,021000,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047021200,047,Brooklyn,3,021200,BK1002,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047016400,047,Brooklyn,3,016400,BK1061,Fort Hamilton,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047015400,047,Brooklyn,3,015400,BK1091,Dyker Beach Park,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation)
36047018200,047,Brooklyn,3,018200,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047018400,047,Brooklyn,3,018400,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047018600,047,Brooklyn,3,018600,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047018800,047,Brooklyn,3,018800,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047019000,047,Brooklyn,3,019000,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047024800,047,Brooklyn,3,024800,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047025000,047,Brooklyn,3,025000,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047025200,047,Brooklyn,3,025200,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047025400,047,Brooklyn,3,025400,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047025600,047,Brooklyn,3,025600,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047025800,047,Brooklyn,3,025800,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047026000,047,Brooklyn,3,026000,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047026200,047,Brooklyn,3,026200,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047026400,047,Brooklyn,3,026400,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047026600,047,Brooklyn,3,026600,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047026800,047,Brooklyn,3,026800,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047027000,047,Brooklyn,3,027000,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047027200,047,Brooklyn,3,027200,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047027400,047,Brooklyn,3,027400,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047027600,047,Brooklyn,3,027600,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047027800,047,Brooklyn,3,027800,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047028400,047,Brooklyn,3,028400,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047028800,047,Brooklyn,3,028800,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047029000,047,Brooklyn,3,029000,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047043000,047,Brooklyn,3,043000,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047043200,047,Brooklyn,3,043200,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047043400,047,Brooklyn,3,043400,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047043600,047,Brooklyn,3,043600,BK1101,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047016800,047,Brooklyn,3,016800,BK1102,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047017000,047,Brooklyn,3,017000,BK1102,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047017200,047,Brooklyn,3,017200,BK1102,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047017400,047,Brooklyn,3,017400,BK1102,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047017600,047,Brooklyn,3,017600,BK1102,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047017800,047,Brooklyn,3,017800,BK1102,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047018000,047,Brooklyn,3,018000,BK1102,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047028000,047,Brooklyn,3,028000,BK1102,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047028200,047,Brooklyn,3,028200,BK1102,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047028600,047,Brooklyn,3,028600,BK1102,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047029200,047,Brooklyn,3,029200,BK1102,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047029400,047,Brooklyn,3,029400,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047029600,047,Brooklyn,3,029600,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047029800,047,Brooklyn,3,029800,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047030000,047,Brooklyn,3,030000,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047030200,047,Brooklyn,3,030200,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047030400,047,Brooklyn,3,030400,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047040000,047,Brooklyn,3,040000,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047040200,047,Brooklyn,3,040200,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047040400,047,Brooklyn,3,040400,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047040600,047,Brooklyn,3,040600,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047040800,047,Brooklyn,3,040800,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047041000,047,Brooklyn,3,041000,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047041200,047,Brooklyn,3,041200,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047042400,047,Brooklyn,3,042400,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047042600,047,Brooklyn,3,042600,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047042800,047,Brooklyn,3,042800,BK1103,Gravesend (West),BK11 Bensonhurst-Bath Beach (CD 11 Approximation)
36047009002,047,Brooklyn,3,009002,BK1201,Sunset Park (East)-Borough Park (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047009202,047,Brooklyn,3,009202,BK1201,Sunset Park (East)-Borough Park (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047009402,047,Brooklyn,3,009402,BK1201,Sunset Park (East)-Borough Park (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047010402,047,Brooklyn,3,010402,BK1201,Sunset Park (East)-Borough Park (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047010602,047,Brooklyn,3,010602,BK1201,Sunset Park (East)-Borough Park (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047010802,047,Brooklyn,3,010802,BK1201,Sunset Park (East)-Borough Park (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047011000,047,Brooklyn,3,011000,BK1201,Sunset Park (East)-Borough Park (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047011200,047,Brooklyn,3,011200,BK1201,Sunset Park (East)-Borough Park (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047011400,047,Brooklyn,3,011400,BK1201,Sunset Park (East)-Borough Park (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047011600,047,Brooklyn,3,011600,BK1201,Sunset Park (East)-Borough Park (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047019200,047,Brooklyn,3,019200,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047021400,047,Brooklyn,3,021400,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047021600,047,Brooklyn,3,021600,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047021800,047,Brooklyn,3,021800,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047022000,047,Brooklyn,3,022000,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047022200,047,Brooklyn,3,022200,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047022400,047,Brooklyn,3,022400,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047022600,047,Brooklyn,3,022600,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047022800,047,Brooklyn,3,022800,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047023000,047,Brooklyn,3,023000,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047023200,047,Brooklyn,3,023200,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047023400,047,Brooklyn,3,023400,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047023600,047,Brooklyn,3,023600,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047023800,047,Brooklyn,3,023800,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047024000,047,Brooklyn,3,024000,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047024200,047,Brooklyn,3,024200,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047047000,047,Brooklyn,3,047000,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047047200,047,Brooklyn,3,047200,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047047400,047,Brooklyn,3,047400,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047047600,047,Brooklyn,3,047600,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047047800,047,Brooklyn,3,047800,BK1202,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation)
36047048400,047,Brooklyn,3,048400,BK1203,Kensington,BK12 Borough Park-Kensington (CD 12 Approximation)
36047048600,047,Brooklyn,3,048600,BK1203,Kensington,BK12 Borough Park-Kensington (CD 12 Approximation)
36047048800,047,Brooklyn,3,048800,BK1203,Kensington,BK12 Borough Park-Kensington (CD 12 Approximation)
36047049000,047,Brooklyn,3,049000,BK1203,Kensington,BK12 Borough Park-Kensington (CD 12 Approximation)
36047049200,047,Brooklyn,3,049200,BK1203,Kensington,BK12 Borough Park-Kensington (CD 12 Approximation)
36047049400,047,Brooklyn,3,049400,BK1203,Kensington,BK12 Borough Park-Kensington (CD 12 Approximation)
36047049600,047,Brooklyn,3,049600,BK1203,Kensington,BK12 Borough Park-Kensington (CD 12 Approximation)
36047049800,047,Brooklyn,3,049800,BK1203,Kensington,BK12 Borough Park-Kensington (CD 12 Approximation)
36047050002,047,Brooklyn,3,050002,BK1203,Kensington,BK12 Borough Park-Kensington (CD 12 Approximation)
36047050402,047,Brooklyn,3,050402,BK1203,Kensington,BK12 Borough Park-Kensington (CD 12 Approximation)
36047024400,047,Brooklyn,3,024400,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047024600,047,Brooklyn,3,024600,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047043800,047,Brooklyn,3,043800,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047044000,047,Brooklyn,3,044000,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047044200,047,Brooklyn,3,044200,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047044400,047,Brooklyn,3,044400,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047044600,047,Brooklyn,3,044600,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047044800,047,Brooklyn,3,044800,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047045000,047,Brooklyn,3,045000,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047045200,047,Brooklyn,3,045200,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047045400,047,Brooklyn,3,045400,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047045600,047,Brooklyn,3,045600,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047045800,047,Brooklyn,3,045800,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047046202,047,Brooklyn,3,046202,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047046400,047,Brooklyn,3,046400,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047046800,047,Brooklyn,3,046800,BK1204,Mapleton-Midwood (West),BK12 Borough Park-Kensington (CD 12 Approximation)
36047030600,047,Brooklyn,3,030600,BK1301,Gravesend (South),BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047030800,047,Brooklyn,3,030800,BK1301,Gravesend (South),BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047031401,047,Brooklyn,3,031401,BK1301,Gravesend (South),BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047037000,047,Brooklyn,3,037000,BK1301,Gravesend (South),BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047037401,047,Brooklyn,3,037401,BK1301,Gravesend (South),BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047037402,047,Brooklyn,3,037402,BK1301,Gravesend (South),BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047038200,047,Brooklyn,3,038200,BK1301,Gravesend (South),BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047032600,047,Brooklyn,3,032600,BK1302,Coney Island-Sea Gate,BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047032800,047,Brooklyn,3,032800,BK1302,Coney Island-Sea Gate,BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047033000,047,Brooklyn,3,033000,BK1302,Coney Island-Sea Gate,BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047033600,047,Brooklyn,3,033600,BK1302,Coney Island-Sea Gate,BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047034000,047,Brooklyn,3,034000,BK1302,Coney Island-Sea Gate,BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047034200,047,Brooklyn,3,034200,BK1302,Coney Island-Sea Gate,BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047034800,047,Brooklyn,3,034800,BK1302,Coney Island-Sea Gate,BK13 Coney Island-Brighton Beach (CD 13 Approximation)
36047035000,047,Brooklyn,3,035000,BK1302,Coney Island-Sea Gate,BK13 Coney Island-Brighton Beach (CD 13 Approximation)
